YEAR,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2022,5,Castilla y Leon,America,Republica Dominicana,41,471,11
2022,5,Castilla y Leon,America,Uruguay,48,413,8
2022,5,Castilla y Leon,America,Venezuela,91,932,10
2022,5,Cataluna,America,Argentina,6896,50077,7
2022,5,Cataluna,America,Bolivia,169,1482,8
2022,5,Cataluna,America,Brasil,6146,44796,7
2022,5,Cataluna,America,Canada,11559,59751,5
2022,5,Cataluna,America,Chile,2262,13656,6
2022,5,Cataluna,America,Colombia,7538,59163,7
2022,5,Cataluna,America,Costa Rica,211,1389,6
2022,5,Cataluna,America,Ecuador,796,5959,7
2022,5,Cataluna,America,El Salvador,159,1111,7
2022,5,Cataluna,America,Estados Unidos de America,81142,426055,5
2022,5,Cataluna,America,Guatemala,141,800,5
2022,5,Cataluna,America,Honduras,234,1296,5
2022,5,Cataluna,America,Jamaica,59,249,4
2022,5,Cataluna,America,Mexico,10741,58559,5
2022,5,Cataluna,America,Nicaragua,139,1144,8
2022,5,Cataluna,America,Panama,333,2171,6
2022,5,Cataluna,America,Paraguay,376,2799,7
